plan_id,Plano,questionary_id,Categoria,question_id,name,description,question,Zona,neighborhood_id,Bairro
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,151,"C.H. Pedro Sancho Vilela"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,144,Centro
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,151,"C.H. Pedro Sancho Vilela"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,151,"C.H. Pedro Sancho Vilela"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,184,"Pôr do Sol"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,185,"Santa Rita"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,185,"Santa Rita"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,188,"Portal do Sol"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,144,Centro
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,184,"Pôr do Sol"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,184,"Pôr do Sol"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,185,"Santa Rita"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,186,"Santa Rita 2"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,175,Maristela
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,186,"Santa Rita 2"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,188,"Portal do Sol"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,145,Outros
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,151,"C.H. Pedro Sancho Vilela"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,159,"Vila Operária"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,157,Anchieta
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,157,Anchieta
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",65,"Problema 1 - Abastecimento de água","Falta água encanada da COPASA em sua casa?","Cobertura insuficiente da rede de distribuição de água potável",0,157,Anchieta
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,202,Inatel
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,199,Fátima
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,203,"Monte Belo"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,196,Santana
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,202,Inatel
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,172,Fernandes
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,172,Fernandes
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,172,Fernandes
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,172,Fernandes
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,151,"C.H. Pedro Sancho Vilela"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,199,Fátima
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,172,Fernandes
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,172,Fernandes
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,172,Fernandes
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,172,Fernandes
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,195,Viana
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,161,"Boa Vista"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,172,Fernandes
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,172,Fernandes
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,172,Fernandes
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,172,Fernandes
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,202,Inatel
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,181,Pedreira
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,181,Pedreira
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,172,Fernandes
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,194,"Jardim dos Estados"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,172,Fernandes
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,173,"Jardim Beira Rio"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,173,"Jardim Beira Rio"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,172,Fernandes
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,168,"Jardim das Palmeiras"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,157,Anchieta
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,157,Anchieta
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,172,Fernandes
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,202,Inatel
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,202,Inatel
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,206,"Monte Líbano"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,203,"Monte Belo"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,202,Inatel
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,203,"Monte Belo"
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,202,Inatel
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,157,Anchieta
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,201,Eletrônica
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,172,Fernandes
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,202,Inatel
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,202,Inatel
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,202,Inatel
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,199,Fátima
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,144,Centro
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,144,Centro
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,144,Centro
3,"Plano Saneamento Básico SRS",9,"Abastecimento de água",66,"Problema 1 - Abastecimento de água","A água na sua casa apresenta sabor ou cheiro desagradável?","Má qualidade da água distribuída",0,202,Inatel
